site_no,dec_lat_va,dec_long_va,ppt_m01_mm,ppt_m02_mm,ppt_m03_mm,ppt_m04_mm,ppt_m05_mm,ppt_m06_mm,ppt_m07_mm,ppt_m08_mm,ppt_m09_mm,ppt_m10_mm,ppt_m11_mm,ppt_m12_mm,ppt_ann_mm,tmean_m01_c,tmean_m02_c,tmean_m03_c,tmean_m04_c,tmean_m05_c,tmean_m06_c,tmean_m07_c,tmean_m08_c,tmean_m09_c,tmean_m10_c,tmean_m11_c,tmean_m12_c,tmean_ann_C
06838000,40.2347222,-100.5008333,8.368000030517578,13.987099647521973,26.630800247192383,56.20750045776367,80.3947982788086,86.16449737548828,87.4281997680664,76.961395263671875,41.273799896240234,42.418800354003906,19.074399948120117,14.575399398803711,553.486083984375,-2.4395999908447266,-0.8815000057220459,4.679800033569336,9.822400093078613,15.718099594116211,21.903900146484375,24.986398696899414,23.620100021362305,18.845998764038086,11.205100059509277,3.796299934387207,-1.7865999937057495,10.789899826049805
06839000,40.65666667,-100.6119444,8.62459945678711,14.345399856567383,26.454500198364258,58.74199676513672,86.1875991821289,92.72509765625,82.24779510498047,71.80449676513672,43.060298919677734,42.95009994506836,17.7096004486084,13.111199378967285,557.96429443359375,-2.8508999347686768,-1.3279999494552612,4.150300025939941,9.154399871826172,14.976399421691895,21.114198684692383,24.112199783325195,22.90169906616211,18.149599075317383,10.616700172424316,3.440500020980835,-2.0648999214172363,10.199999809265137
06839500,40.63084187,-100.6301477,8.45930004119873,14.195300102233887,26.344999313354492,58.09389877319336,84.6613998413086,91.76959991455078,83.75139617919922,72.02970123291016,42.326900482177734,42.811798095703125,17.752399444580078,13.172499656677246,555.37060546875,-2.767400026321411,-1.253600001335144,4.225299835205078,9.208499908447266,14.993599891662598,21.140499114990234,24.175399780273438,22.942899703979492,18.154499053955078,10.617799758911133,3.4522998332977295,-2.0692999362945557,10.229999542236328
06840000,40.6347222,-100.4902778,8.388799667358398,14.445599555969238,26.440799713134766,57.85770034790039,86.9668960571289,94.0541000366211,86.05400085449219,72.528900146484375,42.66339874267578,43.45539855957031,18.55900001525879,13.19789981842041,564.614013671875,-2.7388999462127686,-1.2050999402999878,4.334499835968018,9.334799766540527,15.204999923706055,21.345600128173828,24.286298751831055,23.024999618530273,18.30729866027832,10.7972993850708,3.557499885559082,-2.0142998695373535,10.34999942779541
06840500,40.6425,-100.445,8.335100173950195,14.523900032043457,26.396398544311523,57.875099182128906,87.974395751953125,95.16790008544922,86.64649963378906,72.60540008544922,42.902099609375,43.59749984741211,18.76580047607422,13.127699851989746,567.91937255859375,-2.734299898147583,-1.1923999786376953,4.357500076293945,9.348400115966797,15.226099967956543,21.366899490356445,24.29319953918457,23.028799057006836,18.32390022277832,10.818900108337402,3.5685999393463135,-1.997499942779541,10.36989974975586
06841000,40.50055556,-100.3227778,8.24389934539795,14.458699226379395,27.162599563598633,54.84090042114258,82.778900146484375,90.75309753417969,89.075897216796875,68.78369903564453,39.799198150634766,41.661598205566406,19.92930030822754,13.630399703979492,551.11968994140625,-2.79229998588562,-1.136099934577942,4.377799987792969,9.514399528503418,15.391599655151367,21.530899047851562,24.40009880065918,23.152799606323242,18.4330997467041,10.933899879455566,3.630699872970581,-1.9581999778747559,10.460000038146973
06841500,40.47194444,-100.2575,9.210999488830566,15.238800048828125,27.40719985961914,56.46329879760742,84.19960021972656,92.78379821777344,89.98979949951172,71.80030059814453,41.510498046875,43.26350021362305,20.60379981994629,14.682799339294434,567.15606689453125,-2.884699821472168,-1.1679999828338623,4.317299842834473,9.501399993896484,15.395599365234375,21.533899307250977,24.39900016784668,23.18429946899414,18.4601993560791,10.965099334716797,3.662099838256836,-1.9776999950408936,10.449999809265137
06844000,40.3058333,-99.9116667,10.899799346923828,16.2721004486084,31.188899993896484,58.32320022583008,91.18409729003906,89.341400146484375,94.07540130615234,78.69020080566406,45.00740051269531,47.42580032348633,22.203800201416016,16.436399459838867,601.04986572265625,-2.798099994659424,-0.9253999590873718,4.743899822235107,10.12090015411377,15.995699882507324,22.107898712158203,24.832399368286133,23.538000106811523,18.92569923400879,11.419599533081055,3.9042999744415283,-1.8180999755859375,10.84000015258789
06844800,39.32055648,-101.6329476,8.571100234985352,12.015599250793457,22.01369857788086,43.6973991394043,68.706695556640625,74.58629608154297,78.87870025634766,74.21289825439453,37.64619827270508,36.51679992675781,14.889100074768066,10.934100151062012,482.66998291015625,-1.315500020980835,-0.0608999989926815,4.8703999519348145,9.373799324035645,15.112099647521973,21.43939971923828,24.46539878845215,23.17879867553711,18.539899826049805,11.09429931640625,4.204999923706055,-0.7759000062942505,10.84000015258789
06844900,39.67694848,-100.722093,10.17080020904541,14.76039981842041,25.940698623657227,54.06589889526367,77.92569732666016,75.13790130615234,91.62310028076172,78.10359954833984,41.00130081176758,38.765899658203125,17.923799514770508,15.890299797058105,541.3109130859375,-1.9045000076293945,-0.39389997720718384,4.829599857330322,9.839799880981445,15.69729995727539,21.963998794555664,24.988698959350586,23.62489891052246,18.88559913635254,11.342899322509766,4.12969970703125,-1.1866999864578247,10.979999542236328
06845000,39.8130606,-100.5343122,10.641900062561035,16.590900421142578,24.985698699951172,53.42839813232422,77.43379974365234,72.82859802246094,88.211700439453125,74.21759796142578,41.57830047607422,40.207698822021484,19.218700408935547,14.580899238586426,533.9256591796875,-2.0916998386383057,-0.48729997873306274,4.777899742126465,9.921599388122559,15.740999221801758,21.978899002075195,25.056400299072266,23.6653995513916,18.891698837280273,11.306599617004395,4.042099952697754,-1.3389999866485596,10.960000038146973
06845110,40.0016,-99.9924889,11.264800071716309,16.345800399780273,30.942699432373047,57.56760025024414,91.393798828125,83.73210144042969,95.95679473876953,78.367095947265625,45.99720001220703,47.494598388671875,22.267000198364258,17.47239875793457,598.80328369140625,-2.479099988937378,-0.6664999723434448,4.957299709320068,10.257999420166016,16.135398864746094,22.3705997467041,25.325498580932617,23.98539924621582,19.21430015563965,11.646200180053711,4.1554999351501465,-1.593999981880188,11.109999656677246
06845200,40.04583999,-99.8904005,11.984699249267578,17.55340003967285,32.63010025024414,59.275299072265625,92.45059967041016,86.1709976196289,93.47139739990234,79.40229797363281,47.49689865112305,48.34029769897461,23.279199600219727,18.121000289916992,610.177978515625,-2.6332998275756836,-0.642300009727478,5.00629997253418,10.405399322509766,16.266599655151367,22.476499557495117,25.305700302124023,24.05270004272461,19.35849952697754,11.87809944152832,4.161099910736084,-1.6442999839782715,11.170000076293945
06846000,39.848057849999996,-100.9615446,9.919099807739258,14.273900032043457,25.729198455810547,55.25529861450195,78.96019744873047,80.74549865722656,86.9585952758789,76.99430084228516,40.1599006652832,38.66859817504883,17.448200225830078,14.475699424743652,539.58990478515625,-1.9225999116897583,-0.4235000014305115,4.864599704742432,9.820399284362793,15.717999458312988,22.01490020751953,25.083599090576172,23.684398651123047,18.853500366210938,11.18179988861084,3.975399971008301,-1.2207000255584717,10.969999313354492
06846500,39.98500557,-100.560148,9.638699531555176,14.601200103759766,26.69139862060547,53.16259765625,78.16699981689453,77.40579986572266,85.45649719238281,74.264495849609375,41.5807991027832,40.742000579833984,18.781200408935547,14.966300010681152,535.45928955078125,-2.250999927520752,-0.6644999980926514,4.776700019836426,9.89169979095459,15.774099349975586,21.97909927368164,25.065898895263672,23.716400146484375,18.93199920654297,11.32699966430664,3.9438998699188232,-1.5073999166488647,10.920000076293945
06847000,40.1200068,-99.8934566,12.52750015258789,18.561399459838867,33.199501037597656,60.20940017700195,91.60250091552734,88.285400390625,90.72699737548828,79.45140075683594,48.77330017089844,48.45119857788086,24.03730010986328,18.70639991760254,614.53338623046875,-2.725600004196167,-0.7339999675750732,4.9355998039245605,10.353399276733398,16.2189998626709,22.404600143432617,25.180700302124023,23.940698623657227,19.310400009155273,11.859600067138672,4.125400066375732,-1.6664999723434448,11.09999942779541
06847500,40.1183333,-99.5169444,12.618799209594727,18.083499908447266,35.724300384521484,60.373600006103516,99.49800109863281,93.07989501953125,101.35599517822266,83.00859832763672,44.64759826660156,54.31679916381836,24.66739845275879,18.198299407958984,645.57427978515625,-2.688499927520752,-0.7741000056266785,5.036499977111816,10.495299339294434,16.369998931884766,22.564998626708984,25.393199920654297,24.044099807739258,19.383499145507812,11.873199462890625,4.362800121307373,-1.4577999114990234,11.219999313354492
06847900,39.769727,-100.1006875,10.006400108337402,12.683699607849121,28.626399993896484,52.911197662353516,87.30809783935547,73.536895751953125,95.2864990234375,78.99810028076172,45.95800018310547,44.39649963378906,19.643400192260742,15.518599510192871,564.87548828125,-2.0520999431610107,-0.3799999952316284,5.0665998458862305,10.206500053405762,16.129098892211914,22.397899627685547,25.450300216674805,24.066299438476562,19.258098602294922,11.640899658203125,4.389499664306641,-1.1990000009536743,11.25
06848000,39.81000548,-99.9220683,12.498000144958496,16.339500427246094,33.0260009765625,59.45459747314453,98.496795654296875,80.21759796142578,100.43309783935547,80.68730163574219,47.50069808959961,48.84370040893555,23.395999908447266,19.33759880065918,620.2322998046875,-2.2451999187469482,-0.4423999786376953,5.124399662017822,10.281000137329102,16.163700103759766,22.44610023498535,25.496599197387695,24.13749885559082,19.329299926757812,11.695300102233887,4.513799667358398,-1.2848999500274658,11.269999504089355
06848500,39.978775,-99.4781028,12.041799545288086,18.96339988708496,37.377098083496094,61.66129684448242,100.89209747314453,88.68409729003906,101.55889892578125,83.60260009765625,47.20669937133789,52.79969787597656,23.285499572753906,16.399200439453125,644.47406005859375,-2.6392998695373535,-0.7143999934196472,5.031399726867676,10.353300094604492,16.184099197387695,22.3976993560791,25.25429916381836,23.937700271606445,19.254098892211914,11.75220012664795,4.317500114440918,-1.5432000160217285,11.130000114440918
06850000,40.07612326,-99.1384218,12.03749942779541,17.590900421142578,34.3125,58.70709991455078,106.88800048828125,93.42579650878906,100.42759704589844,79.041900634765625,42.77149963378906,49.873600006103516,23.658100128173828,18.90359878540039,637.63946533203125,-2.9435999393463135,-0.9819999933242798,4.840799808502197,10.294099807739258,16.205900192260742,22.324499130249023,25.177499771118164,23.816999435424805,19.140098571777344,11.70419979095459,4.161799907684326,-1.6389999389648438,11.00999927520752
06850200,40.0855681,-99.0659187,12.556299209594727,18.2012996673584,34.74509811401367,59.699798583984375,107.73780059814453,94.524200439453125,100.268798828125,79.23680114746094,43.31669998168945,51.188499450683594,24.145198822021484,19.125499725341797,644.74755859375,-3.009999990463257,-1.0550999641418457,4.757800102233887,10.238900184631348,16.198200225830078,22.30780029296875,25.14739990234375,23.808698654174805,19.105199813842773,11.659299850463867,4.159800052642822,-1.6346999406814575,10.969999313354492
06850500,40.06638889,-99.0363889,13.177999496459961,18.898500442504883,35.509700775146484,61.24089813232422,108.56769561767578,95.8386001586914,101.1791000366211,80.09510040283203,44.6276969909668,51.39469909667969,25.098400115966797,19.470800399780273,655.1007080078125,-2.999799966812134,-1.052799940109253,4.763999938964844,10.254499435424805,16.239898681640625,22.340599060058594,25.171899795532227,23.849699020385742,19.131698608398438,11.668399810791016,4.175899982452393,-1.615799903869629,10.989999771118164
06851000,40.1033333,-98.9802778,13.683300018310547,19.458999633789062,36.126399993896484,62.55699920654297,109.48929595947266,97.060699462890625,102.08079528808594,80.69629669189453,45.59510040283203,51.4818000793457,25.883098602294922,19.80449867248535,663.91888427734375,-2.9928998947143555,-1.04830002784729,4.769899845123291,10.271299362182617,16.268199920654297,22.373899459838867,25.202999114990234,23.886699676513672,19.153499603271484,11.685400009155273,4.172699928283691,-1.6380000114440918,11.00999927520752
06851500,40.0891807,-98.7609064,14.506799697875977,18.896699905395508,36.47990036010742,60.51469802856445,108.6199951171875,95.073394775390625,103.86329650878906,84.29509735107422,51.18259811401367,50.87099838256836,28.485599517822266,20.712200164794922,673.503173828125,-3.212899923324585,-1.1345999240875244,4.70359992980957,10.33169937133789,16.33639907836914,22.455598831176758,25.235698699951172,23.84709930419922,19.096099853515625,11.7121000289917,4.190299987792969,-1.6531000137329102,10.989999771118164
06852000,40.08888889,-98.435,15.013400077819824,18.73110008239746,36.656700134277344,58.94309997558594,110.53199768066406,94.1731948852539,102.06639862060547,83.91709899902344,53.65299987792969,51.965396881103516,29.57219886779785,21.318599700927734,676.543701171875,-3.245499849319458,-1.0339000225067139,4.795199871063232,10.52299976348877,16.412599563598633,22.561599731445312,25.232500076293945,23.792200088500977,19.102699279785156,11.848899841308594,4.2388997077941895,-1.688099980354309,11.050000190734863
