agency_cd,site_no,peak_dt,peak_tm,peak_va,peak_cd,gage_ht,gage_ht_cd,year_last_pk,ag_dt,ag_tm,ag_gage_ht,ag_gage_ht_cd,peak_dateTime,ag_dateTime
USGS,06436000,1981-07-26,NA,1460,6,6.4,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1982-05-20,NA,12700,6,14.32,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1982-10-10,NA,978,6,6.18,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1984-06-20,NA,4330,6,9.73,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1985-08-06,NA,23,6,3.29,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1986-05-10,NA,810,6,5.51,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1987-04-09,NA,862,6,5.59,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1987-11-16,NA,191,6,3.64,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1989-07-20,NA,30,6,2.48,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1990-05-26,NA,1280,6,6.17,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1990-10-31,NA,470,6,4.45,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1992-07-13,NA,22,6,2.28,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1993-06-30,NA,3890,6,9.72,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1994-05-01,NA,1240,6,6.18,2,NA,1994-03-03,NA,8.83,1,NA,NA
USGS,06436000,1995-05-10,NA,12200,6,14.09,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1996-03-15,NA,5180,6,10.1,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1997-03-22,NA,2600,6,7.82,2,NA,1997-01-02,NA,8.54,1,NA,NA
USGS,06436000,1998-06-19,NA,2200,6,7.4,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,1998-10-17,NA,3520,6,8.76,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2000-04-25,NA,666,6,4.81,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2001-04-07,NA,1840,6,6.84,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2002-04-19,NA,144,6,2.96,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2003-03-17,NA,807,6,5.23,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2004-07-07,NA,212,6,3.31,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2004-12-21,NA,201,6,3.26,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2006-04-21,NA,496,6,4.38,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2007-06-02,NA,1310,6,6.7,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2008-06-06,NA,8700,6,12.95,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2009-04-14,NA,4090,6,10.26,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2010-05-11,NA,2630,6,8.73,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2011-05-24,NA,10400,6,13.84,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2012-03-18,NA,411,6,3.92,2,NA,2012-01-22,NA,4.11,1,NA,NA
USGS,06436000,2013-06-02,NA,4290,6,10.4,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2013-10-11,NA,2100,6,7.84,2,NA,2014-03-09,NA,8.65,1,NA,NA
USGS,06436000,2015-06-21,NA,3230,6,9.31,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2016-08-07,NA,426,6,3.92,2,NA,2016-01-07,NA,6.17,1,NA,NA
USGS,06436000,2016-10-06,NA,34,6,1.93,1,NA,NA,NA,NA,NA,NA,NA
USGS,06436000,2018-06-30,13:30,2310,6,8.19,NA,NA,NA,NA,NA,NA,2018-06-30T13:30:00Z,NA
USGS,06436000,2019-05-22,21:15,7000,6,12.2,NA,NA,NA,NA,NA,NA,2019-05-22T21:15:00Z,NA
USGS,06436000,2020-05-17,12:15,1560,6,6.55,NA,NA,NA,NA,NA,NA,2020-05-17T12:15:00Z,NA
USGS,06436000,2021-02-06,09:15,232,6,3.04,2,NA,2021-02-07,1745,5.15,1,2021-02-06T09:15:00Z,2021-02-07T17:45:00Z
USGS,06436000,2022-06-14,00:30,912,6,5.08,NA,NA,NA,NA,NA,NA,2022-06-14T00:30:00Z,NA
USGS,06436000,2023-06-24,09:45,3560,6,9.69,NA,NA,NA,NA,NA,NA,2023-06-24T09:45:00Z,NA
USGS,06436190,1982-05-20,NA,3050,NA,4.52,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1983-05-07,NA,736,NA,3.08,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1984-06-09,NA,611,NA,2.97,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1985-03-15,NA,39,NA,1.19,2,NA,1984-12-29,NA,1.56,1,NA,NA
USGS,06436190,1986-09-24,NA,2490,NA,4.52,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1987-05-23,NA,158,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1988-05-08,NA,277,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1989-05-05,NA,161,NA,1.84,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1990-05-04,NA,95,NA,1.61,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1991-06-05,NA,1030,NA,3.41,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1992-06-14,NA,172,NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1993-05-05,NA,1050,NA,3.42,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1994-04-23,NA,261,NA,3.76,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1995-05-08,NA,3930,NA,6.01,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1996-05-27,NA,718,NA,3.05,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1997-07-24,NA,473,NA,2.79,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1998-06-18,NA,2380,NA,4.62,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,1998-10-17,NA,477,NA,2.56,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2000-04-25,NA,358,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2001-07-14,NA,170,NA,1.98,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2002-09-18,NA,280,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2003-05-15,NA,240,NA,2.31,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2004-07-02,NA,345,NA,2.47,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2005-05-08,NA,209,NA,2.28,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2006-04-29,NA,499,NA,2.99,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2007-06-02,NA,1750,NA,4.51,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2008-06-05,NA,1850,NA,4.68,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2009-04-14,NA,485,NA,2.79,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2010-08-03,NA,1600,NA,4.42,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2011-05-23,NA,898,NA,3.54,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2012-04-15,NA,47,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2013-06-01,NA,1150,NA,4.28,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2013-10-11,NA,1090,NA,4.23,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2015-05-28,NA,626,NA,2.79,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2015-10-23,NA,84,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2017-04-10,NA,58,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436190,2018-06-20,16:30,278,NA,1.71,NA,NA,NA,NA,NA,NA,2018-06-20T16:30:00Z,NA
USGS,06436190,2019-07-05,02:15,1640,NA,9.45,6,NA,NA,NA,NA,NA,2019-07-05T02:15:00Z,NA
USGS,06436190,2020-04-28,05:15,256,NA,6.93,NA,NA,NA,NA,NA,NA,2020-04-28T05:15:00Z,NA
USGS,06436190,2021-07-14,03:15,270,NA,6.99,NA,NA,NA,NA,NA,NA,2021-07-14T03:15:00Z,NA
USGS,06436190,2022-05-31,12:45,342,NA,7.32,NA,NA,NA,NA,NA,NA,2022-05-31T12:45:00Z,NA
USGS,06436190,2023-05-13,10:00,399,NA,7.42,NA,NA,NA,NA,NA,NA,2023-05-13T10:00:00Z,NA
USGS,06436198,1983-05-07,NA,502,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,1984-06-10,NA,1070,NA,2.6,2,NA,1984-01-04,NA,2.67,1,NA,NA
USGS,06436198,1985-05-26,NA,81,NA,1.37,2,NA,1985-02-10,NA,3.2,1,NA,NA
USGS,06436198,1986-09-24,NA,3680,NA,4.32,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,1987-04-04,NA,202,NA,1.56,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,1988-05-08,NA,223,NA,1.66,2,NA,1988-01-10,NA,2.68,1,NA,NA
USGS,06436198,1989-05-03,NA,160,NA,1.48,2,NA,1989-02-09,NA,2.57,1,NA,NA
USGS,06436198,1990-05-24,NA,342,NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,1991-06-06,NA,726,NA,2.44,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,1992-06-14,NA,89,NA,1.28,2,NA,1992-01-01,NA,1.61,1,NA,NA
USGS,06436198,1993-05-05,NA,2520,NA,5.06,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,1994-04-22,NA,365,NA,2.14,2,NA,1994-03-02,NA,5.02,1,NA,NA
USGS,06436198,1995-05-08,NA,4250,NA,5.72,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,1996-05-27,NA,1660,NA,3.88,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,1997-04-21,NA,510,NA,2.54,2,NA,1997-01-31,NA,3.4,1,NA,NA
USGS,06436198,1998-06-18,NA,2690,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,1998-10-17,NA,2100,NA,4.27,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2000-04-25,NA,527,NA,2.55,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2001-04-28,NA,108,NA,NA,NA,NA,2001-03-06,NA,2.4,1,NA,NA
USGS,06436198,2002-09-19,NA,145,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2003-03-14,NA,441,NA,2.49,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2004-07-02,NA,123,NA,2.03,2,NA,2004-02-05,NA,2.32,1,NA,NA
USGS,06436198,2005-05-09,NA,147,NA,2.21,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2006-04-20,NA,373,NA,2.85,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2007-06-02,NA,1430,NA,4.12,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2008-06-05,NA,4500,NA,7.29,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2009-04-16,NA,1130,NA,3.8,2,NA,2009-03-26,NA,5.17,1,NA,NA
USGS,06436198,2010-08-08,NA,988,NA,3.64,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2011-05-24,12:45,2140,2,4.6,2,NA,2011-05-20,NA,4.87,1,2011-05-24T12:45:00Z,NA
USGS,06436198,2012-04-15,22:45,44.7,NA,1.82,2,NA,2012-01-02,NA,2.62,1,2012-04-15T22:45:00Z,NA
USGS,06436198,2013-06-01,NA,1840,NA,4.56,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2013-10-11,NA,2520,NA,5.26,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2015-05-29,NA,844,NA,3.47,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2016-04-28,NA,103,NA,2.09,2,NA,2016-02-04,NA,2.22,1,NA,NA
USGS,06436198,2017-03-07,NA,189,NA,2.29,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436198,2018-06-20,09:45,1010,NA,3.38,NA,NA,NA,NA,NA,NA,2018-06-20T09:45:00Z,NA
USGS,06436198,2019-07-05,06:00,1450,NA,4.22,NA,NA,NA,NA,NA,NA,2019-07-05T06:00:00Z,NA
USGS,06436198,2020-04-28,13:45,312,NA,2.66,2,NA,2019-11-28,0745,3.11,1,2020-04-28T13:45:00Z,2019-11-28T07:45:00Z
USGS,06436198,2021-07-14,08:00,134,NA,2.28,2,NA,2021-02-16,0500,2.54,1,2021-07-14T08:00:00Z,2021-02-16T05:00:00Z
USGS,06436198,2022-04-30,06:15,446,NA,2.92,NA,NA,NA,NA,NA,NA,2022-04-30T06:15:00Z,NA
USGS,06436198,2023-05-14,12:15,695,NA,3.55,NA,NA,NA,NA,NA,NA,2023-05-14T12:15:00Z,NA
USGS,06436760,1981-07-27,NA,564,5,6.84,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1982-05-21,NA,17700,5,24.8,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1982-10-10,NA,1480,5,9.9,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1984-05-06,NA,1670,5,10.68,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1985-03-20,NA,1350,5,9.8,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1986-05-10,NA,7410,5,18.56,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1987-04-06,NA,1690,5,10.72,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1988-07-02,NA,254,5,4.68,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1989-05-02,NA,1190,5,9.87,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1990-05-28,NA,218,5,4.43,2,NA,1990-02-27,NA,5.32,1,NA,NA
USGS,06436760,1991-05-12,NA,126,5,3.7,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1992-07-13,NA,400,5,5.81,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1993-07-02,NA,2670,5,13.76,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1994-03-04,NA,2200,5,14.36,1,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1995-05-10,NA,8110,5,18.92,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1996-05-28,NA,6600,5,18.26,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1997-02-20,NA,1800,5,12.59,1,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1998-06-19,NA,1800,5,11.08,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,1999-06-12,NA,759,5,7.16,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2000-06-25,NA,119,5,3.22,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2001-03-10,NA,1000,5,8.72,1,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2002-09-19,NA,125,5,3.23,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2003-09-13,NA,79,5,2.81,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2004-05-24,NA,738,5,7.06,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2005-08-11,NA,90,5,2.97,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2006-04-23,NA,1690,5,10.81,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2007-06-10,NA,125,5,3.26,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2008-06-06,NA,15100,5,23.42,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2009-04-13,NA,3420,5,14.94,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2010-05-13,NA,646,5,6.61,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2011-05-21,NA,11100,5,21.05,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06436760,2012-09-10,NA,143,5,3.49,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1946-05-24,NA,17900,6,13.86,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1947-06-23,NA,14400,6,12.53,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1948-03-22,NA,4220,6,7.77,2,NA,1948-03-21,NA,9.46,1,NA,NA
USGS,06437000,1949-03-23,NA,5500,"2,6",NA,NA,NA,1949-03-06,NA,12.3,1,NA,NA
USGS,06437000,1950-04-08,NA,5170,6,8.27,2,NA,1950-04-05,NA,10.35,1,NA,NA
USGS,06437000,1951-06-20,NA,1330,6,5.7,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1952-03-30,NA,6300,6,8.92,2,NA,1952-03-28,NA,11.97,1,NA,NA
USGS,06437000,1953-06-16,NA,6640,6,9.1,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1954-05-23,NA,3160,6,7.08,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1955-07-24,NA,848,6,5.24,2,NA,1955-03-10,NA,5.73,1,NA,NA
USGS,06437000,1956-07-04,NA,2580,6,6.72,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1957-05-21,NA,1230,6,5.62,2,NA,1957-02-13,NA,6.25,1,NA,NA
USGS,06437000,1958-06-08,NA,1950,6,6.35,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1959-07-16,NA,1380,6,5.83,2,NA,1959-03-04,NA,6.15,1,NA,NA
USGS,06437000,1960-03-22,NA,2800,6,7.2,1,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1961-06-29,NA,2720,6,6.81,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1962-06-16,NA,11900,6,14.32,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1963-06-16,NA,4000,6,8.8,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1964-06-09,NA,10100,6,12.16,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1965-05-25,NA,14400,6,14.14,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1966-03-17,NA,2900,6,7.85,1,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1967-06-14,NA,6540,6,10.08,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1968-06-10,NA,727,6,4.93,2,NA,1968-02-27,NA,5.46,1,NA,NA
USGS,06437000,1969-05-05,NA,3310,6,8,2,NA,1969-03-19,NA,10.36,1,NA,NA
USGS,06437000,1970-05-15,NA,4600,6,8.87,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1971-05-24,NA,5160,6,9.13,2,NA,1971-02-14,NA,11.3,1,NA,NA
USGS,06437000,1972-06-10,NA,7060,6,10.56,2,NA,1972-02-29,NA,12.24,1,NA,NA
USGS,06437000,1973-04-21,NA,4140,6,8.8,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1974-04-14,NA,1100,6,5.53,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1975-05-07,NA,5640,6,9.85,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1976-06-15,NA,19100,6,16.04,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1977-04-09,NA,2680,6,7.29,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1978-03-21,NA,7460,6,10.77,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1979-08-04,NA,2740,6,NA,NA,NA,1979-03-13,NA,8.55,1,NA,NA
USGS,06437000,1980-06-14,NA,2820,6,7.47,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1981-06-13,NA,4110,6,8.73,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1982-05-21,NA,36400,6,19.1,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1982-10-10,NA,6060,6,9.72,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1984-06-16,NA,9560,6,12.15,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1985-03-20,NA,2770,6,7.48,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1986-09-26,NA,10400,6,12.38,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1987-04-05,NA,2670,6,7.32,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1988-07-01,NA,1610,6,6.17,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1989-05-03,NA,1470,6,5.84,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1990-05-24,NA,976,6,5.12,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1991-05-12,NA,2820,6,7.48,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1992-07-12,NA,1790,6,6.57,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1993-05-09,NA,9980,6,12.18,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1994-03-05,NA,4680,6,9.01,2,NA,1994-03-03,NA,11.72,1,NA,NA
USGS,06437000,1995-05-10,NA,20000,6,17.1,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1996-05-28,NA,18500,6,16.45,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1997-02-20,NA,6500,"1,6",14.96,1,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1998-06-19,NA,13700,6,14.15,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,1998-10-18,NA,7380,6,10.44,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2000-04-25,NA,1270,6,5.35,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2001-04-07,NA,2760,6,7.06,2,NA,2001-03-08,NA,8.13,1,NA,NA
USGS,06437000,2002-09-19,NA,619,6,4.52,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2003-03-19,NA,1570,6,5.73,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2004-07-06,NA,1220,6,5.4,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2005-05-14,NA,329,6,3.93,2,NA,2005-08-13,NA,3.96,1,NA,NA
USGS,06437000,2006-04-21,NA,4300,6,8.91,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2007-06-03,NA,1940,6,6.83,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2008-06-06,NA,36100,6,20.1,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2009-04-13,NA,19700,6,15.8,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2010-05-13,NA,4440,6,8.68,2,NA,2010-03-15,NA,12.55,1,NA,NA
USGS,06437000,2011-05-25,NA,24400,6,17.39,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2012-07-26,NA,516,6,4.07,2,NA,2011-11-21,NA,5.67,1,NA,NA
USGS,06437000,2013-05-30,NA,13200,6,13.8,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2013-10-12,NA,18000,6,15.2,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2015-06-22,NA,3980,6,7.98,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437000,2016-04-29,NA,782,6,4.57,2,NA,2016-01-31,NA,5.1,1,NA,NA
USGS,06437000,2017-07-28,NA,869,6,4.69,2,NA,2017-02-24,NA,5.18,1,NA,NA
USGS,06437000,2018-06-21,02:45,7430,6,10.24,NA,NA,NA,NA,NA,NA,2018-06-21T02:45:00Z,NA
USGS,06437000,2019-05-22,18:45,20200,6,15.76,NA,NA,NA,NA,NA,NA,2019-05-22T18:45:00Z,NA
USGS,06437000,2020-03-01,11:00,3420,"2,6",7.86,"1,2",NA,2020-03-01,1400,9.39,1,2020-03-01T11:00:00Z,2020-03-01T14:00:00Z
USGS,06437000,2021-05-25,00:15,817,6,4.37,2,NA,2021-02-11,0315,5.34,1,2021-05-25T00:15:00Z,2021-02-11T03:15:00Z
USGS,06437000,2022-06-14,19:45,2210,6,6.57,NA,NA,NA,NA,NA,NA,2022-06-14T19:45:00Z,NA
USGS,06437000,2023-05-14,17:15,7390,6,10.61,NA,NA,NA,NA,NA,NA,2023-05-14T17:15:00Z,NA
USGS,06437500,1946-05-24,NA,9800,NA,12.07,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1947-06-22,NA,1310,NA,10.2,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1948-06-23,NA,263,NA,4.85,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1949-05-28,NA,636,NA,7.75,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1950-04-15,NA,249,NA,4.68,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1951-05-13,NA,352,NA,5.92,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1952-05-23,NA,701,NA,8.3,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1953-06-20,NA,560,NA,7.05,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1954-06-07,NA,215,NA,4.9,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1955-04-11,NA,88,NA,3.62,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1956-05-29,NA,20,NA,2.73,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1957-05-25,NA,645,NA,7.95,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1958-07-05,NA,29,NA,2.88,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1959-07-16,NA,106,NA,3.91,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1960-03-19,NA,204,NA,4.85,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,NA,NA,0,Bm,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1962-06-16,NA,12700,NA,11.6,3,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1963-04-30,NA,549,NA,7.35,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1964-06-09,NA,2480,NA,9.99,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1965-05-15,NA,2660,NA,9.85,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1966-08-12,NA,434,NA,7.63,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1967-06-16,NA,1230,NA,9.59,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1968-06-10,NA,68,NA,4.22,2,NA,1968-06-26,NA,4.24,NA,NA,NA
USGS,06437500,1969-05-04,NA,598,NA,7.83,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1970-05-15,NA,332,NA,7.02,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06437500,1971-05-23,NA,1550,NA,9.82,NA,NA,NA,NA,NA,NA,NA,NA
