site_no,dec_lat_va,dec_long_va,ordinal_num,type
402829110551500,40.4746668,-110.9215532,1,all sites
09276000,40.4710558,-110.9187754,1,all sites
09318500,39.2083045,-110.9173887,1,all sites
09318450,39.21608215,-110.9154442,1,all sites
09325100,39.14997269,-110.909055,1,all sites
09288000,40.20023128,-110.9076623,1,all sites
09273200,40.62216766,-110.8923904,1,all sites
09328000,39.1382333,-110.89065,1,all sites
09273000,40.62494547,-110.8896127,1,all sites
09313040,39.68857466,-110.8865507,1,all sites
09275500,40.45022335,-110.8843304,1,all sites
09276500,40.45272328,-110.8826638,1,all sites
402218110522801,40.37161498,-110.875163,1,all sites
09273500,40.53605548,-110.8673873,1,all sites
09274000,40.53327767,-110.8673872,1,all sites
09313000,39.71885199,-110.8659946,1,all sites
09286100,40.32994978,-110.8626625,1,all sites
09312900,39.7269074,-110.8621056,1,all sites
401935110513701,40.3263388,-110.8609958,1,all sites
401921110513601,40.32245005,-110.860718,1,all sites
09313520,39.6373833,-110.8577722,1,all sites
09313500,39.65135309,-110.8576609,1,all sites
09328060,39.11818056,-110.8551056,1,all sites
401814110510201,40.3038396,-110.8512732,1,all sites
09313821,39.53579938,-110.8507161,1,all sites
09276600,40.46160295,-110.836866,1,all sites
402746110495800,40.4627231,-110.8334966,1,all sites
402737110494601,40.4602232,-110.8301632,1,all sites
400527110494301,40.09078975,-110.8293258,1,all sites
09288150,39.9930144,-110.8148798,1,all sites
402618110484200,40.4382796,-110.812385,1,all sites
400653110484000,40.11467817,-110.8118257,1,all sites
09285700,40.11690036,-110.8082145,1,all sites
09312800,39.7769068,-110.7923812,1,all sites
09286500,40.2013428,-110.7840484,1,all sites
09277000,40.41522494,-110.7826621,1,all sites
401054110461500,40.18162114,-110.7715479,1,all sites
401102110461400,40.1838433,-110.77127,1,all sites
402411110455701,40.40300319,-110.7665507,1,all sites
09288100,40.14634437,-110.7532135,1,all sites
402333110450801,40.392448,-110.7529392,1,all sites
400717110443400,40.1213451,-110.7434908,1,all sites
09285900,40.1271783,-110.7418242,1,all sites
403200110441101,40.5332781,-110.737108,1,all sites
402416110432601,40.40439235,-110.7246058,1,all sites
402112110424701,40.353283,-110.7137717,1,all sites
402413110420601,40.40355927,-110.7023834,1,all sites
09332800,38.4027598,-110.700705,1,all sites
09277800,40.55744514,-110.6979414,1,all sites
403328110415001,40.5577229,-110.6979414,1,all sites
401719110414401,40.2885631,-110.6962706,1,all sites
09278000,40.54827849,-110.69433,1,all sites
09333000,38.39998208,-110.6840379,1,all sites
09314000,39.51107739,-110.6812667,1,all sites
09313965,39.7024637,-110.6779354,1,all sites
401930110402401,40.324951,-110.6740487,1,all sites
09328100,39.0808086,-110.6662723,1,all sites
09278500,40.545501,-110.656274,1,all sites
09314280,39.4210793,-110.6462682,1,all sites
09314250,39.4496897,-110.6279338,1,all sites
09278700,40.53244575,-110.6234957,1,all sites
09313975,39.69524168,-110.6151575,1,all sites
09277500,40.2997472,-110.6042556,1,all sites
09277501,40.30023027,-110.602381,1,all sites
400823110355400,40.1396793,-110.5990454,1,all sites
09279000,40.4931111,-110.5772222,1,all sites
09308500,39.798574,-110.565991,1,all sites
09288180,40.1546793,-110.5548785,1,all sites
09313985,39.6794086,-110.5504348,1,all sites
09289500,40.6024722,-110.5205,1,all sites
09290000,40.5749462,-110.5173839,1,all sites
400409110302300,40.0691265,-110.5070992,1,all sites
09279100,40.31106428,-110.4940467,1,all sites
09291000,40.55633555,-110.4846056,1,all sites
09288900,39.9894064,-110.4598762,1,all sites
09279150,40.27051046,-110.4426567,1,all sites
09319001,39.3296855,-111.4315745,1,all sites
09319000,39.3296855,-111.4315745,1,all sites
09322500,39.4499644,-111.334068,1,all sites
09322000,39.4499644,-111.334068,1,all sites
09281000,40.29995559,-111.2507279,1,all sites
09280500,40.29995559,-111.2507279,1,all sites
09281500,40.29995559,-111.2507279,1,all sites
392217111034799,39.37135608,-111.0637799,1,all sites
09318000,39.37135608,-111.0637799,1,all sites
400022110261700,40.0060729,-110.4387649,1,all sites
402808110205000,40.4605046,-110.4368266,1,all sites
401025110254400,40.1735687,-110.4295999,1,all sites
09288400,40.17384647,-110.4295999,1,all sites
09288500,40.16106914,-110.4118219,1,all sites
403016110242800,40.50439249,-110.4084939,1,all sites
401420110242700,40.238845,-110.4082115,1,all sites
400926110241800,40.15718039,-110.4057107,1,all sites
09291200,40.501337,-110.4054383,1,all sites
400939110231600,40.1607915,-110.3884884,1,all sites
400947110230300,40.1630137,-110.3848773,1,all sites
09328400,38.90886338,-110.3826485,1,all sites
402800110205600,40.46661606,-110.3818265,1,all sites
09314340,39.55552196,-110.3801549,1,all sites
09328500,38.8583081,-110.3701469,1,all sites
402639110214900,40.4441169,-110.364326,1,all sites
09293500,40.4368949,-110.3643258,1,all sites
09293000,40.4441169,-110.3640482,1,all sites
402615110214800,40.43745046,-110.364048,1,all sites
09314374,39.4571899,-110.3598773,1,all sites
09291500,40.59716926,-110.3479376,1,all sites
402407110203200,40.4018962,-110.3429361,1,all sites
09314500,39.26444444,-110.3427778,1,all sites
09292500,40.51189299,-110.3415491,1,all sites
09292000,40.5463369,-110.333771,1,all sites
09293600,40.35773117,-110.3134906,1,all sites
401016110181100,40.17106966,-110.3037656,1,all sites
401033110175500,40.1757918,-110.2993211,1,all sites
09293700,40.31051058,-110.294045,1,all sites
401002110171200,40.16718097,-110.2873766,1,all sites
401000110170700,40.1666254,-110.2859877,1,all sites
400433110155201,40.07579418,-110.2651538,1,all sites
402134110150600,40.35939836,-110.252379,1,all sites
401722110150600,40.2894005,-110.2523775,1,all sites
09309000,39.81246388,-110.2507108,1,all sites
09315500,38.9813617,-110.2468077,1,all sites
09295500,40.78605648,-110.2396005,1,all sites
402719110140200,40.45522905,-110.234603,1,all sites
400944110135700,40.16218146,-110.2332092,1,all sites
400806110133200,40.13495984,-110.2262646,1,all sites
09294000,40.2582906,-110.2223761,1,all sites
402359110131100,40.39967536,-110.2204348,1,all sites
401728110130600,40.29106746,-110.2190435,1,all sites
400837110123401,40.14357089,-110.2101531,1,all sites
09289000,40.13607105,-110.209042,1,all sites
400917110122300,40.1546818,-110.2070976,1,all sites
401043110095500,40.1785705,-110.1651523,1,all sites
09301000,40.46384116,-110.1618236,1,all sites
09296000,40.63050466,-110.1590454,1,all sites
385905110092001,38.9846943,-110.1590257,1,all sites
09315005,38.98636088,-110.1515253,1,all sites
09315000,38.9860831,-110.1512475,1,all sites
09328910,38.7577611,-110.1435278,1,all sites
401016110081500,40.17107087,-110.1382073,1,all sites
09296500,40.6249498,-110.1312672,1,all sites
09316000,38.98608294,-110.1298576,1,all sites
391928110074001,39.3244114,-110.1284832,1,all sites
402926110072501,40.4905078,-110.1243232,1,all sites
401014110072201,40.1705154,-110.1234848,1,all sites
403559110072000,40.59967265,-110.1229339,1,all sites
09294500,40.20883299,-110.1171195,1,all sites
09296800,40.5913396,-110.1143226,1,all sites
401212110062001,40.2032927,-110.1062622,1,all sites
400758110060700,40.1327385,-110.102651,1,all sites
401045110055600,40.17912656,-110.0995954,1,all sites
401053110054201,40.18134877,-110.0957064,1,all sites
401053110054001,40.18134878,-110.0951508,1,all sites
401526110033901,40.2571809,-110.0673726,1,all sites
401028110035801,40.17440467,-110.0668169,1,all sites
09295000,40.20023757,-110.0637613,1,all sites
09297000,40.5355082,-110.0634884,1,all sites
402136110031200,40.3599565,-110.054041,1,all sites
400852110025701,40.1477386,-110.0498722,1,all sites
401006110025600,40.1682938,-110.0495943,1,all sites
400700110025000,40.11662804,-110.0479277,1,all sites
400852110025000,40.1477386,-110.0479277,1,all sites
401019110025000,40.17190486,-110.0479276,1,all sites
401600110023400,40.26662539,-110.0434833,1,all sites
09297500,40.5207866,-110.0409878,1,all sites
402652110014800,40.44773268,-110.0307088,1,all sites
400352110011200,40.06440689,-110.020705,1,all sites
404642110004501,40.77828449,-110.0132094,1,all sites
400322110004400,40.0560737,-110.0129271,1,all sites
401702110003900,40.28384755,-110.0115385,1,all sites
401704110003600,40.2844031,-110.0107052,1,all sites
401058110003600,40.18273829,-110.0107046,1,all sites
09328920,38.52402778,-109.9944167,1,all sites
402951109591400,40.49745455,-109.9879308,1,all sites
401808109590901,40.3021807,-109.9865382,1,all sites
401150109590400,40.19718267,-109.9851484,1,all sites
401715109585400,40.28745885,-109.9823712,1,all sites
402727109582501,40.4574555,-109.9743185,1,all sites
401618109581900,40.2716259,-109.9726484,1,all sites
09298500,40.6360643,-109.967375,1,all sites
09298000,40.56745407,-109.9615413,1,all sites
400227109572300,40.04079648,-109.9570922,1,all sites
09297700,40.4718999,-109.955707,1,all sites
402109109571000,40.3524578,-109.9534827,1,all sites
401718109571000,40.2882924,-109.9534815,1,all sites
09297600,40.46078907,-109.9507067,1,all sites
09316100,38.92330555,-109.9423497,1,all sites
09299000,40.6166205,-109.9395964,1,all sites
09297800,40.454956,-109.9365395,1,all sites
402054109560500,40.3482914,-109.9354265,1,all sites
09299500,40.5935653,-109.9323739,1,all sites
09299400,40.58689879,-109.9276515,1,all sites
403322109552400,40.5560658,-109.92404,1,all sites
09299600,40.53245498,-109.9232066,1,all sites
402353109545600,40.39801288,-109.9162601,1,all sites
401510109545600,40.2527378,-109.9162578,1,all sites
401135109545600,40.1930165,-109.9162577,1,all sites
09299700,40.46717827,-109.9140389,1,all sites
402802109544700,40.46717828,-109.9137612,1,all sites
401208109541800,40.2021831,-109.9057018,1,all sites
401808109543100,40.30218147,-109.9007026,1,all sites
09267500,40.6082881,-109.8840393,1,all sites
394951109525001,39.83079786,-109.8812554,1,all sites
400502109523500,40.08385177,-109.8770896,1,all sites
400500109523401,40.0832962,-109.8768118,1,all sites
09307200,40.08274069,-109.8734784,1,all sites
09295100,40.2066278,-109.8598673,1,all sites
402316109513100,40.38495816,-109.8593138,1,all sites
401222109513100,40.20607228,-109.8593117,1,all sites
401430109513000,40.2416273,-109.859034,1,all sites
401505109512000,40.2513494,-109.8562563,1,all sites
09300500,40.3019041,-109.8532013,1,all sites
09301200,40.2388496,-109.8523672,1,all sites
401953109505300,40.33134808,-109.8487572,1,all sites
09300000,40.3332925,-109.8479239,1,all sites
402050109502200,40.3471812,-109.840146,1,all sites
402206109493201,40.3682921,-109.826257,1,all sites
09299900,40.37773645,-109.8215348,1,all sites
09268000,40.6263445,-109.8201488,1,all sites
09307250,40.0527414,-109.81903200000001,1,all sites
09268500,40.6427334,-109.810982,1,all sites
401355109481500,40.2319056,-109.804866,1,all sites
09301500,40.23355686,-109.803777,1,all sites
401359109480700,40.23301674,-109.8026437,1,all sites
401300109471300,40.21662819,-109.7876432,1,all sites
402414109470400,40.4038475,-109.7851452,1,all sites
400230109465501,40.0416306,-109.7826418,1,all sites
09302000,40.21027778,-109.7813889,1,all sites
401817109462200,40.3046825,-109.773477,1,all sites
09269500,40.63328979,-109.7645918,1,all sites
09269000,40.64995639,-109.7618142,1,all sites
401120109452900,40.18885099,-109.7587533,1,all sites
09307295,40.0291309,-109.7570853,1,all sites
09307300,40.0299642,-109.7570853,1,all sites
09307290,40.0316309,-109.7520851,1,all sites
400152109450400,40.03107536,-109.7518074,1,all sites
09268900,40.65940095,-109.7509807,1,all sites
401854109440400,40.31496048,-109.7351427,1,all sites
09307800,39.52579804,-109.7345813,1,all sites
09307000,40.07218599,-109.7284735,1,all sites
09307900,39.876354,-109.7040262,1,all sites
09264500,40.7332898,-109.7034799,1,all sites
401212109420800,40.2032956,-109.7029183,1,all sites
09270000,40.56940199,-109.6976441,1,all sites
401054109404600,40.18162935,-109.6801395,1,all sites
400509109404500,40.0857971,-109.6798608,1,all sites
09264000,40.73329,-109.6784789,1,all sites
09272400,40.0847972,-109.6758361,1,all sites
401255109403000,40.2152401,-109.6756952,1,all sites
395345109394600,39.8957985,-109.663469,1,all sites
09265300,40.6796794,-109.6609775,1,all sites
09185600,38.5047222,-109.6583333,1,all sites
395524109392500,39.9232984,-109.6576359,1,all sites
09308000,39.9388539,-109.648469,1,all sites
395631109385100,39.94190948,-109.6481913,1,all sites
09306900,40.0649641,-109.6356923,1,all sites
09266000,40.5860692,-109.6229194,1,all sites
09265500,40.58884697,-109.6229194,1,all sites
09265000,40.74329049,-109.6223657,1,all sites
09266500,40.5774426,-109.6221085,1,all sites
394607109364900,39.7685771,-109.6142983,1,all sites
09267100,40.53773628,-109.6098627,1,all sites
09306885,40.0557976,-109.6090246,1,all sites
09270500,40.5263475,-109.6056958,1,all sites
09182900,38.64859187,-109.5992853,1,all sites
383256109354801,38.5488333,-109.5966667,1,all sites
09261500,40.7041243,-109.5965309,1,all sites
09271000,40.5141111,-109.5943694,1,all sites
09307500,39.5663541,-109.5873527,1,all sites
09183000,38.61275926,-109.5798402,1,all sites
09183210,38.57525984,-109.5787286,1,all sites
09182880,38.6038705,-109.5778956,1,all sites
09185100,38.5732861,-109.5672083,1,all sites
403021109320100,40.50579268,-109.534304,1,all sites
09262500,40.75829135,-109.534029,1,all sites
09306880,40.04663126,-109.5237435,1,all sites
09184000,38.56220477,-109.5140057,1,all sites
09263000,40.7160695,-109.5056942,1,all sites
09271070,40.36690605,-109.5034685,1,all sites
09185000,38.5402606,-109.500672,1,all sites
09306870,39.93357656,-109.496796,1,all sites
09306872,39.9905206,-109.4867968,1,all sites
403614109284500,40.60384815,-109.4798588,1,all sites
09306878,40.05413137,-109.4773528,1,all sites
09183800,38.56599444,-109.477175,1,all sites
403556109283500,40.5988482,-109.4770809,1,all sites
09271400,40.43357206,-109.4662456,1,all sites
09261700,40.5888323,-109.4654372,1,all sites
09182400,38.673859,-109.4501395,1,all sites
09182500,38.67914895,-109.4492841,1,all sites
09279501,40.16412475,-110.3934884,1,all sites
09279500,40.16412475,-110.3934884,1,all sites
401032110035801,40.17551576,-110.0668169,1,all sites
401032110035800,40.17551576,-110.0668169,1,all sites
402413109523100,40.40356876,-109.8759812,1,all sites
09297900,40.40356876,-109.8759812,1,all sites
09271425,40.40657267,-109.4351054,1,all sites
09262000,40.58162648,-109.4348572,1,all sites
402427109260201,40.40746156,-109.4345776,1,all sites
09271450,40.39801727,-109.4295774,1,all sites
402356109253101,40.3988506,-109.4259662,1,all sites
402228109251800,40.3744065,-109.4223547,1,all sites
09306850,39.9655212,-109.4170707,1,all sites
09183600,38.48571796,-109.4111044,1,all sites
09271500,40.37468439,-109.4081875,1,all sites
09183500,38.4819972,-109.405025,1,all sites
402138109241400,40.3605179,-109.4045761,1,all sites
09271470,40.37857327,-109.4017985,1,all sites
402128109233500,40.35774024,-109.3937424,1,all sites
09271550,40.3580023,-109.3876546,1,all sites
09184600,38.44580556,-109.38525,1,all sites
09181500,38.72915,-109.3756725,1,all sites
09306800,39.75330136,-109.3548415,1,all sites
09184500,38.43609688,-109.3548368,1,all sites
09181000,38.72498404,-109.3451166,1,all sites
09263500,40.4085734,-109.3409634,1,all sites
09306780,39.6585795,-109.3334519,1,all sites
09182200,38.6124849,-109.332338,1,all sites
09235600,40.768015,-109.3190219,1,all sites
09180970,38.70637365,-109.3151161,1,all sites
400234109184500,40.0427433,-109.3131783,1,all sites
09180500,38.81054095,-109.2934493,1,all sites
09306700,39.9255223,-109.2923418,1,all sites
09306625,39.934689,-109.2673408,1,all sites
09306620,39.9071893,-109.2659513,1,all sites
09182000,38.5927639,-109.2656708,1,all sites
09306600,39.9541333,-109.2584518,1,all sites
09180920,38.69693046,-109.2551154,1,all sites
09306610,39.94718919,-109.235673,1,all sites
09261000,40.4093915,-109.2354283,1,all sites
09306760,39.53497085,-109.2231698,1,all sites
09163675,39.08165184,-109.2176153,1,all sites
09306605,39.9058012,-109.2051156,1,all sites
09180000,38.79720805,-109.1951142,1,all sites
09306500,39.97885629,-109.1787269,1,all sites
09306417,39.8249694,-109.1609462,1,all sites
09306430,39.9521902,-109.1592813,1,all sites
09306420,39.882746590000004,-109.1573358,1,all sites
09306425,39.8999686,-109.1562249,1,all sites
09306400,39.973857,-109.1309472,1,all sites
09306415,39.8483029,-109.1306677,1,all sites
09306405,39.9733015,-109.128447,1,all sites
09163530,39.08831747,-109.1009454,1,all sites
09306740,39.5341397,-109.1003882,1,all sites
09235100,40.7952383,-109.0912348,1,all sites
09306395,40.01385727,-109.0806682,1,all sites
09306410,39.79774877,-109.074554,1,all sites
09235800,40.67357295,-109.0515105,1,all sites
09163500,39.13276047,-109.0270546,1,all sites
09170500,38.38332235,-108.9967734,1,all sites
09153400,39.3085902,-108.9837197,1,all sites
09153330,39.3963662,-108.9814966,1,all sites
403144108584900,40.52885277,-108.9809513,1,all sites
09179500,38.6813734,-108.9803867,1,all sites
09179200,38.5330428,-108.9709404,1,all sites
09179450,38.66803889,-108.9655194,1,all sites
09161000,39.3294231,-108.9431625,1,all sites
09163050,39.29331267,-108.933718,1,all sites
09160000,39.3310897,-108.9309398,1,all sites
09160500,39.3233121,-108.930662,1,all sites
09179000,38.43526629,-108.9228825,1,all sites
09163492,39.21463889,-108.9011667,1,all sites
09163490,39.22164717,-108.8928833,1,all sites
09163310,39.29720137,-108.866771,1,all sites
09163340,39.26581296,-108.8428814,1,all sites
09095528,39.2713684,-108.8337144,1,all sites
09171100,38.3569337,-108.8334347,1,all sites
090955285,39.27247949,-108.832881,1,all sites
09095529,39.27275726,-108.832881,1,all sites
09095530,39.2858126,-108.830103,1,all sites
09106108,39.2277579,-108.8189917,1,all sites
09153290,39.2113692,-108.8037133,1,all sites
09153300,39.1835917,-108.7873237,1,all sites
09163570,38.8508166,-108.7828793,1,all sites
09306380,40.0874769,-108.7762173,1,all sites
09106104,39.22525779,-108.775101,1,all sites
09177100,38.38554456,-108.7584324,1,all sites
09235490,40.72218614,-108.7578892,1,all sites
09095526,39.25692397,-108.756767,1,all sites
09153270,39.16416667,-108.7502611,1,all sites
09153000,39.137481,-108.7309327,1,all sites
09235450,40.76190829,-108.7264995,1,all sites
391509108433001,39.25247956,-108.7256549,1,all sites
09306300,40.1071983,-108.7128822,1,all sites
09177000,38.35721157,-108.712875,1,all sites
09152900,39.1369254,-108.6973205,1,all sites
09152650,39.09081474,-108.607595,1,all sites
09152600,39.0469263,-108.5720382,1,all sites
09306290,40.17969335,-108.5653775,1,all sites
09106485,39.0545833,-108.5411111,1,all sites
09306235,39.90608459,-108.5328739,1,all sites
09306237,39.92219567,-108.5325962,1,all sites
09306240,39.8883067,-108.5284292,1,all sites
09260050,40.45163387,-108.525101,1,all sites
09306241,39.91386136,-108.4853723,1,all sites
09106200,39.06053714,-108.4778683,1,all sites
09306242,39.9202502,-108.4728719,1,all sites
09306248,39.9819165,-108.453427,1,all sites
09152500,38.98331575,-108.4506446,1,all sites
09152520,38.989149,-108.4487002,1,all sites
402709108263000,40.45246746,-108.44232,1,all sites
09306244,39.93386118,-108.4270369,1,all sites
09251100,40.46080078,-108.4256528,1,all sites
09260000,40.54901667,-108.4243222,1,all sites
09306230,39.92691676,-108.4212033,1,all sites
09306250,39.98024974,-108.4081475,1,all sites
09306255,40.1685813,-108.4012046,1,all sites
09306246,39.9671942,-108.3881467,1,all sites
09259990,40.6199668,-108.3689852,1,all sites
09094200,39.4910884,-108.3550875,1,all sites
09106150,39.09859226,-108.355086,1,all sites
09176500,38.3688775,-108.3456386,1,all sites
09306224,40.1625,-108.345,1,all sites
09259950,40.60746698,-108.3370393,1,all sites
09094400,39.48331087,-108.3267531,1,all sites
09106000,39.1277586,-108.3259184,1,all sites
09095300,39.3747361,-108.3172694,1,all sites
09306202,39.93302767,-108.3170328,1,all sites
09095000,39.45331117,-108.3170305,1,all sites
09149900,38.4797098,-108.3134145,1,all sites
09306203,39.9366387,-108.2986988,1,all sites
09306200,39.9210833,-108.2975876,1,all sites
09306210,39.9388609,-108.2895318,1,all sites
09306175,39.8713615,-108.287587,1,all sites
09105000,39.1836111,-108.2683333,1,all sites
09095500,39.2391463,-108.2661946,1,all sites
09095400,39.36886757,-108.2620282,1,all sites
09151500,38.75694444,-108.2598333,1,all sites
09306061,39.85052839,-108.2589747,1,all sites
09306058,39.8371952,-108.2442518,1,all sites
09306052,39.8141399,-108.2436962,1,all sites
09306222,40.0780264,-108.2364753,1,all sites
09152000,38.96164907,-108.2303576,1,all sites
09306050,39.7938624,-108.2284177,1,all sites
09306045,39.8355287,-108.2211954,1,all sites
09306042,39.8335843,-108.2206398,1,all sites
391953108130201,39.33119444,-108.2178056,1,all sites
09306033,39.7852515,-108.2098058,1,all sites
09306039,39.82664,-108.2075837,1,all sites
09149910,38.6149857,-108.2067424,1,all sites
09306036,39.8249734,-108.19925,1,all sites
09306025,39.783585,-108.189805,1,all sites
09306028,39.8124736,-108.1839717,1,all sites
09306022,39.81330695,-108.1839717,1,all sites
09306007,39.8260846,-108.1831384,1,all sites
09306015,39.7888628,-108.1736934,1,all sites
09150500,38.7349843,-108.1617399,1,all sites
09093700,39.36247855,-108.152579,1,all sites
09104000,39.106647,-108.1334097,1,all sites
09104500,39.08636939,-108.1267425,1,all sites
09092800,39.58652778,-108.1264444,1,all sites
09304800,40.0225833,-108.1199444,1,all sites
09093000,39.5669215,-108.1109117,1,all sites
403212108051900,40.53663509,-108.0892509,1,all sites
09149500,38.74194444,-108.0804167,1,all sites
09144250,38.75303944,-108.078403,1,all sites
09093500,39.45344444,-108.0606944,1,all sites
09149480,38.64581836,-108.0489577,1,all sites
09092980,39.59025475,-108.0411867,1,all sites
09101500,39.1169241,-108.035627,1,all sites
09251000,40.50274666,-108.0334152,1,all sites
09092850,39.62081,-108.0300754,1,all sites
09137800,38.9447035,-108.0281249,1,all sites
09092970,39.56747727,-108.0211857,1,all sites
09101000,39.16414585,-108.0184046,1,all sites
09092830,39.6202545,-108.0128524,1,all sites
383946107595301,38.66434167,-108.0031417,1,all sites
09137500,38.77276119,-108.0025667,1,all sites
09100500,39.12775718,-107.9964587,1,all sites
09144200,38.787761,-107.9953444,1,all sites
383926107593001,38.657207,-107.9922886,1,all sites
09092960,39.55497766,-107.9828507,1,all sites
390421107583900,39.0724799,-107.978124,1,all sites
09092600,39.43553387,-107.9772939,1,all sites
09139500,38.9269259,-107.9772892,1,all sites
390418107582800,39.0716466,-107.9750683,1,all sites
09139200,38.98359186,-107.9720117,1,all sites
09144000,38.8335938,-107.9717328,1,all sites
09097900,39.23970087,-107.971459,1,all sites
09142000,38.89442637,-107.9714555,1,all sites
390422107581400,39.07275774,-107.9711793,1,all sites
09149400,38.52387516,-107.971177,1,all sites
390423107580900,39.0730355,-107.9697903,1,all sites
390418107580300,39.07164665,-107.9681236,1,all sites
390417107580000,39.07136888,-107.9672902,1,all sites
390420107575300,39.0722022,-107.9653457,1,all sites
390424107575200,39.0733133,-107.9650679,1,all sites
09137300,38.77581687,-107.9614544,1,all sites
09100000,39.19497906,-107.9611802,1,all sites
09141000,38.9299815,-107.9533996,1,all sites
09140500,38.92942598,-107.9525662,1,all sites
09140700,38.9773611,-107.9503056,1,all sites
09141500,38.9227594,-107.947566,1,all sites
09149420,38.39220967,-107.945065,1,all sites
09140200,38.98664748,-107.9436774,1,all sites
09092570,39.49414529,-107.9389593,1,all sites
09137050,38.7847057,-107.9389537,1,all sites
09305500,39.73219899,-107.938406,1,all sites
09143500,38.9016487,-107.921176,1,all sites
09304600,40.03330658,-107.9186856,1,all sites
09099500,39.1319242,-107.9186779,1,all sites
09141200,38.95803685,-107.9186764,1,all sites
09098500,39.10275785,-107.8972879,1,all sites
09099000,39.10942448,-107.8956212,1,all sites
09136500,38.84998286,-107.8878414,1,all sites
09250700,40.33580486,-107.8856307,1,all sites
09304550,40.039418,-107.8822954,1,all sites
09304500,40.03359167,-107.8624194,1,all sites
09143000,38.9847034,-107.8545077,1,all sites
09097500,39.2722015,-107.8506206,1,all sites
09097600,39.3249794,-107.8422873,1,all sites
09096500,39.2505349,-107.84062,1,all sites
09136200,38.7830395,-107.8378395,1,all sites
09129700,38.7819284,-107.8364506,1,all sites
09136100,38.78516667,-107.8334167,1,all sites
09092500,39.47192409,-107.8325657,1,all sites
09304200,40.00497428,-107.8253486,1,all sites
09250610,40.3124724,-107.8222948,1,all sites
09096000,39.22359086,-107.802007,1,all sites
09250507,40.3146948,-107.8000718,1,all sites
09250510,40.3133059,-107.799794,1,all sites
09250600,40.31552815,-107.7978495,1,all sites
09134700,38.9260933,-107.7925609,1,all sites
09250400,40.29025077,-107.7900712,1,all sites
09135000,38.88109397,-107.7858938,1,all sites
09095800,39.21747995,-107.7745058,1,all sites
09304300,40.0913633,-107.7700692,1,all sites
09304150,39.9310873,-107.770068,1,all sites
09092000,39.61998016,-107.7633979,1,all sites
09250500,40.32497289,-107.7547924,1,all sites
09135950,38.78831784,-107.7397812,1,all sites
09250000,40.19358547,-107.7322907,1,all sites
09135900,38.7980401,-107.7320033,1,all sites
09135920,38.79311667,-107.7304611,1,all sites
09129600,38.70744444,-107.7101389,1,all sites
09091500,39.67775819,-107.6983962,1,all sites
09304115,39.94997674,-107.6947878,1,all sites
09134200,38.8060966,-107.6872806,1,all sites
09128000,38.52915336,-107.648947,1,all sites
09249750,40.43719419,-107.6478456,1,all sites
09304100,39.9688659,-107.6467307,1,all sites
09090800,39.54220279,-107.6461702,1,all sites
09096800,39.23609184,-107.6339464,1,all sites
09132700,39.0569281,-107.629502,1,all sites
09086000,39.66636949,-107.6270045,1,all sites
09304000,39.97442169,-107.6253412,1,all sites
09090785,39.54050278,-107.6230722,1,all sites
09134100,38.8575,-107.6219444,1,all sites
09132800,39.0494284,-107.6208908,1,all sites
09303000,39.9874772,-107.6145076,1,all sites
09247600,40.48080479,-107.6142338,1,all sites
09132900,39.03220668,-107.6136684,1,all sites
09249500,40.36997324,-107.6092326,1,all sites
09129500,38.68082114,-107.6025577,1,all sites
09134050,38.8741537,-107.58894600000001,1,all sites
09131100,39.10415037,-107.584501,1,all sites
09249700,40.21858678,-107.5814526,1,all sites
09089500,39.33109185,-107.5800562,1,all sites
09129000,38.710544,-107.5761685,1,all sites
09130600,39.13081664,-107.5753341,1,all sites
09086470,39.6780363,-107.5731137,1,all sites
09090700,39.43636957,-107.5695002,1,all sites
09132985,38.96470886,-107.567001,1,all sites
09132920,39.0447075,-107.566723,1,all sites
09133000,38.89915409,-107.5636679,1,all sites
09132995,38.9038763,-107.5620012,1,all sites
09127000,38.44694444,-107.5552222,1,all sites
09126500,38.44109929,-107.5542252,1,all sites
09247500,40.4958048,-107.5533986,1,all sites
09303500,39.9216455,-107.5517269,1,all sites
09246900,40.75635768,-107.5464553,1,all sites
09087600,39.56775849,-107.5445001,1,all sites
09247000,40.51413796,-107.5414539,1,all sites
09246920,40.74385785,-107.5408996,1,all sites
09087500,39.5737972,-107.5399333,1,all sites
09303400,39.86414636,-107.53394780000001,1,all sites
09132940,38.98248738,-107.5317227,1,all sites
09086970,39.6680364,-107.5250561,1,all sites
09130800,39.11554,-107.5244998,1,all sites
09302800,40.0355336,-107.5208937,1,all sites
09249455,40.29691955,-107.5203402,1,all sites
09089000,39.2755366,-107.5200546,1,all sites
09132960,38.92554385,-107.5183894,1,all sites
09249450,40.29553075,-107.51284,1,all sites
09246550,40.4971938,-107.5100639,1,all sites
09128500,38.72776785,-107.5067234,1,all sites
09127500,38.5519326,-107.506169,1,all sites
09131200,39.0897077,-107.5053329,1,all sites
09134000,38.8699892,-107.5042227,1,all sites
09088000,39.4860918,-107.5014422,1,all sites
09127450,38.56930556,-107.4895833,1,all sites
09302500,40.0383118,-107.488115,1,all sites
09302450,40.0502564,-107.468948,1,all sites
09085200,39.60525897,-107.4483877,1,all sites
09085500,39.5745361,-107.447925,1,all sites
09249200,40.21219945,-107.4428375,1,all sites
09246500,40.5310829,-107.4361735,1,all sites
09085300,39.60914796,-107.4347767,1,all sites
09132500,38.9258228,-107.4342211,1,all sites
09129800,39.1433181,-107.4311646,1,all sites
