path,type,size,permissions,modification_time,user,group,device_id,hard_links,special_device_id,inode,block_size,blocks,flags,generation,access_time,change_time,birth_time,file_type,basename,basename_no_ext,relative_path,top_folder,context_key,size_mb,last_modified,possible_duplicate
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Mesic_Dissected_Plains.gpkg,file, 171.21M,rw-r--r--,2025-06-18T17:34:32Z,cjtinant,staff,16777231,1,0,221028574,4096,0,1073741920,0,2025-07-13T01:07:41Z,2025-07-13T01:10:36Z,2025-06-18T17:34:31Z,gpkg,Mesic_Dissected_Plains.gpkg,Mesic_Dissected_Plains,nhdphr_catchments/Mesic_Dissected_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Mesic_Dissected_Plains,179.53,2025-06-18T17:34:32Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Mid_Coast_Barrier_Islands_and_Coastal_Marshes.gpkg,file,  57.71M,rw-r--r--,2025-06-19T17:47:36Z,cjtinant,staff,16777231,1,0,221348561,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-19T17:47:36Z,gpkg,Mid_Coast_Barrier_Islands_and_Coastal_Marshes.gpkg,Mid_Coast_Barrier_Islands_and_Coastal_Marshes,nhdphr_catchments/Mid_Coast_Barrier_Islands_and_Coastal_Marshes.gpkg,nhdphr_catchments,nhdphr_catchments/Mid_Coast_Barrier_Islands_and_Coastal_Marshes,60.51,2025-06-19T17:47:36Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Miissouri_Coteau_Slope.gpkg,file, 393.64M,rw-r--r--,2025-06-18T07:19:19Z,cjtinant,staff,16777231,1,0,220591840,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T07:19:17Z,gpkg,Miissouri_Coteau_Slope.gpkg,Miissouri_Coteau_Slope,nhdphr_catchments/Miissouri_Coteau_Slope.gpkg,nhdphr_catchments,nhdphr_catchments/Miissouri_Coteau_Slope,412.77,2025-06-18T07:19:19Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Milk_River_Pothole_Upland.gpkg,file,  13.79M,rw-r--r--,2025-06-18T07:50:07Z,cjtinant,staff,16777231,1,0,220614325,4096,0,1073741920,0,2025-07-13T01:07:41Z,2025-07-13T01:10:36Z,2025-06-18T07:50:07Z,gpkg,Milk_River_Pothole_Upland.gpkg,Milk_River_Pothole_Upland,nhdphr_catchments/Milk_River_Pothole_Upland.gpkg,nhdphr_catchments,nhdphr_catchments/Milk_River_Pothole_Upland,14.46,2025-06-18T07:50:07Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Minnesota_River_Prairie.gpkg,file, 105.23M,rw-r--r--,2025-06-18T04:54:58Z,cjtinant,staff,16777231,1,0,220520990,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-18T04:54:58Z,gpkg,Minnesota_River_Prairie.gpkg,Minnesota_River_Prairie,nhdphr_catchments/Minnesota_River_Prairie.gpkg,nhdphr_catchments,nhdphr_catchments/Minnesota_River_Prairie,110.34,2025-06-18T04:54:58Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Missouri_Alluvial_Plain.gpkg,file,   1.31G,rw-r--r--,2025-06-19T18:19:45Z,cjtinant,staff,16777231,1,0,221363322,4096,0,1073741920,0,2025-07-13T01:07:21Z,2025-07-13T01:10:36Z,2025-06-19T18:19:37Z,gpkg,Missouri_Alluvial_Plain.gpkg,Missouri_Alluvial_Plain,nhdphr_catchments/Missouri_Alluvial_Plain.gpkg,nhdphr_catchments,nhdphr_catchments/Missouri_Alluvial_Plain,1404.82,2025-06-19T18:19:45Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Missouri_Breaks_Woodland_Scrubland.gpkg,file, 406.26M,rw-r--r--,2025-06-18T17:08:07Z,cjtinant,staff,16777231,1,0,221003509,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T17:08:04Z,gpkg,Missouri_Breaks_Woodland_Scrubland.gpkg,Missouri_Breaks_Woodland_Scrubland,nhdphr_catchments/Missouri_Breaks_Woodland_Scrubland.gpkg,nhdphr_catchments,nhdphr_catchments/Missouri_Breaks_Woodland_Scrubland,426,2025-06-18T17:08:07Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Missouri_Coteau.gpkg,file, 556.41M,rw-r--r--,2025-06-18T07:12:04Z,cjtinant,staff,16777231,1,0,220589184,4096,0,1073741920,0,2025-07-13T01:07:21Z,2025-07-13T01:10:36Z,2025-06-18T07:12:01Z,gpkg,Missouri_Coteau.gpkg,Missouri_Coteau,nhdphr_catchments/Missouri_Coteau.gpkg,nhdphr_catchments,nhdphr_catchments/Missouri_Coteau,583.44,2025-06-18T07:12:04Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Missouri_Coteau_Slope.gpkg,file,  81.06M,rw-r--r--,2025-06-18T07:20:30Z,cjtinant,staff,16777231,1,0,220592259,4096,0,1073741920,0,2025-07-13T01:07:21Z,2025-07-13T01:10:36Z,2025-06-18T07:20:29Z,gpkg,Missouri_Coteau_Slope.gpkg,Missouri_Coteau_Slope,nhdphr_catchments/Missouri_Coteau_Slope.gpkg,nhdphr_catchments,nhdphr_catchments/Missouri_Coteau_Slope,85,2025-06-18T07:20:30Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Missouri_Plateau.gpkg,file, 618.39M,rw-r--r--,2025-06-18T16:22:11Z,cjtinant,staff,16777231,1,0,220992622,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T16:22:08Z,gpkg,Missouri_Plateau.gpkg,Missouri_Plateau,nhdphr_catchments/Missouri_Plateau.gpkg,nhdphr_catchments,nhdphr_catchments/Missouri_Plateau,648.43,2025-06-18T16:22:11Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Moderate_Relief_Plains.gpkg,file,  87.4M,rw-r--r--,2025-06-18T02:40:13Z,cjtinant,staff,16777231,1,0,220465776,4096,0,1073741920,0,2025-07-13T01:07:19Z,2025-07-13T01:10:36Z,2025-06-18T02:40:13Z,gpkg,Moderate_Relief_Plains.gpkg,Moderate_Relief_Plains,nhdphr_catchments/Moderate_Relief_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Moderate_Relief_Plains,91.65,2025-06-18T02:40:13Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Montana_Central_Grasslands.gpkg,file,   1.04G,rw-r--r--,2025-06-18T17:24:21Z,cjtinant,staff,16777231,1,0,221012915,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-18T17:24:16Z,gpkg,Montana_Central_Grasslands.gpkg,Montana_Central_Grasslands,nhdphr_catchments/Montana_Central_Grasslands.gpkg,nhdphr_catchments,nhdphr_catchments/Montana_Central_Grasslands,1113.4,2025-06-18T17:24:21Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Moreau_Prairie.gpkg,file, 394.09M,rw-r--r--,2025-06-18T17:01:06Z,cjtinant,staff,16777231,1,0,221001066,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T17:01:04Z,gpkg,Moreau_Prairie.gpkg,Moreau_Prairie,nhdphr_catchments/Moreau_Prairie.gpkg,nhdphr_catchments,nhdphr_catchments/Moreau_Prairie,413.23,2025-06-18T17:01:06Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Nebraska_Kansas_Loess_Hills.gpkg,file, 569.45M,rw-r--r--,2025-06-19T18:46:21Z,cjtinant,staff,16777231,1,0,221369129,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-19T18:46:18Z,gpkg,Nebraska_Kansas_Loess_Hills.gpkg,Nebraska_Kansas_Loess_Hills,nhdphr_catchments/Nebraska_Kansas_Loess_Hills.gpkg,nhdphr_catchments,nhdphr_catchments/Nebraska_Kansas_Loess_Hills,597.11,2025-06-19T18:46:21Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Niobrara_River_Breaks.gpkg,file,  76.68M,rw-r--r--,2025-06-18T17:35:55Z,cjtinant,staff,16777231,1,0,221029230,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T17:35:54Z,gpkg,Niobrara_River_Breaks.gpkg,Niobrara_River_Breaks,nhdphr_catchments/Niobrara_River_Breaks.gpkg,nhdphr_catchments,nhdphr_catchments/Niobrara_River_Breaks,80.4,2025-06-18T17:35:55Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Non_calcareous_Foothill_Grassland.gpkg,file, 114.82M,rw-r--r--,2025-06-18T17:37:36Z,cjtinant,staff,16777231,1,0,221030242,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-18T17:37:35Z,gpkg,Non_calcareous_Foothill_Grassland.gpkg,Non_calcareous_Foothill_Grassland,nhdphr_catchments/Non_calcareous_Foothill_Grassland.gpkg,nhdphr_catchments,nhdphr_catchments/Non_calcareous_Foothill_Grassland,120.4,2025-06-18T17:37:36Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/North_Central_Brown_Glaciated_Plains.gpkg,file, 423.86M,rw-r--r--,2025-06-18T07:55:57Z,cjtinant,staff,16777231,1,0,220616021,4096,0,1073741920,0,2025-07-13T01:07:21Z,2025-07-13T01:10:36Z,2025-06-18T07:55:56Z,gpkg,North_Central_Brown_Glaciated_Plains.gpkg,North_Central_Brown_Glaciated_Plains,nhdphr_catchments/North_Central_Brown_Glaciated_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/North_Central_Brown_Glaciated_Plains,444.45,2025-06-18T07:55:57Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Northeastern_Nebraska_Loess_Hills.gpkg,file, 189.56M,rw-r--r--,2025-06-19T18:52:50Z,cjtinant,staff,16777231,1,0,221371960,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-19T18:52:49Z,gpkg,Northeastern_Nebraska_Loess_Hills.gpkg,Northeastern_Nebraska_Loess_Hills,nhdphr_catchments/Northeastern_Nebraska_Loess_Hills.gpkg,nhdphr_catchments,nhdphr_catchments/Northeastern_Nebraska_Loess_Hills,198.77,2025-06-19T18:52:50Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Northern_Black_Prairie.gpkg,file,  64.87M,rw-r--r--,2025-06-18T04:23:41Z,cjtinant,staff,16777231,1,0,220510893,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-18T04:23:40Z,gpkg,Northern_Black_Prairie.gpkg,Northern_Black_Prairie,nhdphr_catchments/Northern_Black_Prairie.gpkg,nhdphr_catchments,nhdphr_catchments/Northern_Black_Prairie,68.02,2025-06-18T04:23:41Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Northern_Blackland_Prairie.gpkg,file,   2.15G,rw-r--r--,2025-06-18T18:45:24Z,cjtinant,staff,16777231,1,0,221065411,4096,0,1073741920,0,2025-07-13T01:07:38Z,2025-07-13T01:10:36Z,2025-06-18T18:45:12Z,gpkg,Northern_Blackland_Prairie.gpkg,Northern_Blackland_Prairie,nhdphr_catchments/Northern_Blackland_Prairie.gpkg,nhdphr_catchments,nhdphr_catchments/Northern_Blackland_Prairie,2311.1,2025-06-18T18:45:24Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Northern_Cross_Timbers.gpkg,file, 763.67M,rw-r--r--,2025-06-18T00:29:37Z,cjtinant,staff,16777231,1,0,220431519,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-18T00:29:33Z,gpkg,Northern_Cross_Timbers.gpkg,Northern_Cross_Timbers,nhdphr_catchments/Northern_Cross_Timbers.gpkg,nhdphr_catchments,nhdphr_catchments/Northern_Cross_Timbers,800.76,2025-06-18T00:29:37Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Northern_Dark_Brown_Prairie.gpkg,file,  61.82M,rw-r--r--,2025-06-18T04:24:39Z,cjtinant,staff,16777231,1,0,220511183,4096,0,1073741920,0,2025-07-13T01:07:41Z,2025-07-13T01:10:36Z,2025-06-18T04:24:39Z,gpkg,Northern_Dark_Brown_Prairie.gpkg,Northern_Dark_Brown_Prairie,nhdphr_catchments/Northern_Dark_Brown_Prairie.gpkg,nhdphr_catchments,nhdphr_catchments/Northern_Dark_Brown_Prairie,64.82,2025-06-18T04:24:39Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Northern_Humid_Gulf_Coastal_Prairies.gpkg,file, 129.75M,rw-r--r--,2025-06-19T17:42:00Z,cjtinant,staff,16777231,1,0,221342284,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-19T17:41:59Z,gpkg,Northern_Humid_Gulf_Coastal_Prairies.gpkg,Northern_Humid_Gulf_Coastal_Prairies,nhdphr_catchments/Northern_Humid_Gulf_Coastal_Prairies.gpkg,nhdphr_catchments,nhdphr_catchments/Northern_Humid_Gulf_Coastal_Prairies,136.05,2025-06-19T17:42:00Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Northern_Missouri_Coteau.gpkg,file, 129.35M,rw-r--r--,2025-06-18T07:22:28Z,cjtinant,staff,16777231,1,0,220592975,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T07:22:27Z,gpkg,Northern_Missouri_Coteau.gpkg,Northern_Missouri_Coteau,nhdphr_catchments/Northern_Missouri_Coteau.gpkg,nhdphr_catchments,nhdphr_catchments/Northern_Missouri_Coteau,135.63,2025-06-18T07:22:28Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Northern_Nueces_Alluvial_Plains.gpkg,file, 113.86M,rw-r--r--,2025-06-18T18:03:15Z,cjtinant,staff,16777231,1,0,221047261,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T18:03:15Z,gpkg,Northern_Nueces_Alluvial_Plains.gpkg,Northern_Nueces_Alluvial_Plains,nhdphr_catchments/Northern_Nueces_Alluvial_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Northern_Nueces_Alluvial_Plains,119.39,2025-06-18T18:03:15Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Northwestern_Cross_Timbers.gpkg,file, 183.6M,rw-r--r--,2025-06-18T00:58:23Z,cjtinant,staff,16777231,1,0,220434698,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T00:58:22Z,gpkg,Northwestern_Cross_Timbers.gpkg,Northwestern_Cross_Timbers,nhdphr_catchments/Northwestern_Cross_Timbers.gpkg,nhdphr_catchments,nhdphr_catchments/Northwestern_Cross_Timbers,192.52,2025-06-18T00:58:23Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Osage_Cuestas.gpkg,file, 690.45M,rw-r--r--,2025-06-18T00:03:11Z,cjtinant,staff,16777231,1,0,220422673,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-18T00:03:07Z,gpkg,Osage_Cuestas.gpkg,Osage_Cuestas,nhdphr_catchments/Osage_Cuestas.gpkg,nhdphr_catchments,nhdphr_catchments/Osage_Cuestas,723.99,2025-06-18T00:03:11Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Pembina_Escarpment.gpkg,file,  16.85M,rw-r--r--,2025-06-18T04:18:00Z,cjtinant,staff,16777231,1,0,220508972,4096,0,1073741920,0,2025-07-13T01:07:41Z,2025-07-13T01:10:36Z,2025-06-18T04:18:00Z,gpkg,Pembina_Escarpment.gpkg,Pembina_Escarpment,nhdphr_catchments/Pembina_Escarpment.gpkg,nhdphr_catchments,nhdphr_catchments/Pembina_Escarpment,17.67,2025-06-18T04:18:00Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Piedmont_Plains_and_Tablelands.gpkg,file, 714.07M,rw-r--r--,2025-06-18T05:37:17Z,cjtinant,staff,16777231,1,0,220540763,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T05:37:13Z,gpkg,Piedmont_Plains_and_Tablelands.gpkg,Piedmont_Plains_and_Tablelands,nhdphr_catchments/Piedmont_Plains_and_Tablelands.gpkg,nhdphr_catchments,nhdphr_catchments/Piedmont_Plains_and_Tablelands,748.76,2025-06-18T05:37:17Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Pine_Bluffs_and_Hills.gpkg,file,  71.1M,rw-r--r--,2025-06-18T02:54:53Z,cjtinant,staff,16777231,1,0,220471060,4096,0,1073741920,0,2025-07-13T01:07:21Z,2025-07-13T01:10:36Z,2025-06-18T02:54:53Z,gpkg,Pine_Bluffs_and_Hills.gpkg,Pine_Bluffs_and_Hills,nhdphr_catchments/Pine_Bluffs_and_Hills.gpkg,nhdphr_catchments,nhdphr_catchments/Pine_Bluffs_and_Hills,74.56,2025-06-18T02:54:53Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Pine_Oak_Woodlands.gpkg,file,  63.46M,rw-r--r--,2025-06-18T05:44:49Z,cjtinant,staff,16777231,1,0,220543751,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T05:44:48Z,gpkg,Pine_Oak_Woodlands.gpkg,Pine_Oak_Woodlands,nhdphr_catchments/Pine_Oak_Woodlands.gpkg,nhdphr_catchments,nhdphr_catchments/Pine_Oak_Woodlands,66.54,2025-06-18T05:44:49Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Pine_Ridge_Escarpment.gpkg,file, 252.32M,rw-r--r--,2025-06-18T02:32:55Z,cjtinant,staff,16777231,1,0,220462012,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T02:32:54Z,gpkg,Pine_Ridge_Escarpment.gpkg,Pine_Ridge_Escarpment,nhdphr_catchments/Pine_Ridge_Escarpment.gpkg,nhdphr_catchments,nhdphr_catchments/Pine_Ridge_Escarpment,264.58,2025-06-18T02:32:55Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Pine_Scoria_Hills.gpkg,file, 472.42M,rw-r--r--,2025-06-18T17:32:20Z,cjtinant,staff,16777231,1,0,221028069,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T17:32:17Z,gpkg,Pine_Scoria_Hills.gpkg,Pine_Scoria_Hills,nhdphr_catchments/Pine_Scoria_Hills.gpkg,nhdphr_catchments,nhdphr_catchments/Pine_Scoria_Hills,495.37,2025-06-18T17:32:20Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Pinyon_Juniper_Woodlands_and_Savannas.gpkg,file,  76.96M,rw-r--r--,2025-06-18T05:43:33Z,cjtinant,staff,16777231,1,0,220543221,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T05:43:33Z,gpkg,Pinyon_Juniper_Woodlands_and_Savannas.gpkg,Pinyon_Juniper_Woodlands_and_Savannas,nhdphr_catchments/Pinyon_Juniper_Woodlands_and_Savannas.gpkg,nhdphr_catchments,nhdphr_catchments/Pinyon_Juniper_Woodlands_and_Savannas,80.7,2025-06-18T05:43:33Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Platte_River_Valley.gpkg,file, 284.2M,rw-r--r--,2025-06-17T23:42:28Z,cjtinant,staff,16777231,1,0,220420110,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-17T23:42:26Z,gpkg,Platte_River_Valley.gpkg,Platte_River_Valley,nhdphr_catchments/Platte_River_Valley.gpkg,nhdphr_catchments,nhdphr_catchments/Platte_River_Valley,298,2025-06-17T23:42:28Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Platte_River_Valley_and_Terraces.gpkg,file, 315.43M,rw-r--r--,2025-06-18T03:06:18Z,cjtinant,staff,16777231,1,0,220474583,4096,0,1073741920,0,2025-07-13T01:07:41Z,2025-07-13T01:10:36Z,2025-06-18T03:06:16Z,gpkg,Platte_River_Valley_and_Terraces.gpkg,Platte_River_Valley_and_Terraces,nhdphr_catchments/Platte_River_Valley_and_Terraces.gpkg,nhdphr_catchments,nhdphr_catchments/Platte_River_Valley_and_Terraces,330.75,2025-06-18T03:06:18Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Pleistocene_Sand_Dunes.gpkg,file, 131.07M,rw-r--r--,2025-06-17T23:44:34Z,cjtinant,staff,16777231,1,0,220420400,4096,0,1073741920,0,2025-07-13T01:07:19Z,2025-07-13T01:10:36Z,2025-06-17T23:44:33Z,gpkg,Pleistocene_Sand_Dunes.gpkg,Pleistocene_Sand_Dunes,nhdphr_catchments/Pleistocene_Sand_Dunes.gpkg,nhdphr_catchments,nhdphr_catchments/Pleistocene_Sand_Dunes,137.44,2025-06-17T23:44:34Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Pluvial_Lake_Basins.gpkg,file,  16.87M,rw-r--r--,2025-06-18T05:57:09Z,cjtinant,staff,16777231,1,0,220547456,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T05:57:09Z,gpkg,Pluvial_Lake_Basins.gpkg,Pluvial_Lake_Basins,nhdphr_catchments/Pluvial_Lake_Basins.gpkg,nhdphr_catchments,nhdphr_catchments/Pluvial_Lake_Basins,17.69,2025-06-18T05:57:09Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Ponca_Plains.gpkg,file,  93.22M,rw-r--r--,2025-06-18T07:29:03Z,cjtinant,staff,16777231,1,0,220600593,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T07:29:03Z,gpkg,Ponca_Plains.gpkg,Ponca_Plains,nhdphr_catchments/Ponca_Plains.gpkg,nhdphr_catchments,nhdphr_catchments/Ponca_Plains,97.75,2025-06-18T07:29:03Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Powder_River_Basin.gpkg,file, 870.14M,rw-r--r--,2025-06-18T17:57:04Z,cjtinant,staff,16777231,1,0,221037206,4096,0,1073741920,0,2025-07-13T01:07:58Z,2025-07-13T01:10:36Z,2025-06-18T17:56:58Z,gpkg,Powder_River_Basin.gpkg,Powder_River_Basin,nhdphr_catchments/Powder_River_Basin.gpkg,nhdphr_catchments,nhdphr_catchments/Powder_River_Basin,912.41,2025-06-18T17:57:04Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Prairie_Coteau.gpkg,file, 381.57M,rw-r--r--,2025-06-18T04:41:07Z,cjtinant,staff,16777231,1,0,220516565,4096,0,1073741920,0,2025-07-13T01:07:39Z,2025-07-13T01:10:36Z,2025-06-18T04:41:05Z,gpkg,Prairie_Coteau.gpkg,Prairie_Coteau,nhdphr_catchments/Prairie_Coteau.gpkg,nhdphr_catchments,nhdphr_catchments/Prairie_Coteau,400.11,2025-06-18T04:41:07Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Prairie_Coteau_Escarpment.gpkg,file, 242.82M,rw-r--r--,2025-06-18T04:44:33Z,cjtinant,staff,16777231,1,0,220517956,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T04:44:32Z,gpkg,Prairie_Coteau_Escarpment.gpkg,Prairie_Coteau_Escarpment,nhdphr_catchments/Prairie_Coteau_Escarpment.gpkg,nhdphr_catchments,nhdphr_catchments/Prairie_Coteau_Escarpment,254.62,2025-06-18T04:44:33Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Prairie_Tableland.gpkg,file, 390.94M,rw-r--r--,2025-06-17T23:41:19Z,cjtinant,staff,16777231,1,0,220419927,4096,0,1073741920,0,2025-07-13T01:07:21Z,2025-07-13T01:10:36Z,2025-06-17T23:41:17Z,gpkg,Prairie_Tableland.gpkg,Prairie_Tableland,nhdphr_catchments/Prairie_Tableland.gpkg,nhdphr_catchments,nhdphr_catchments/Prairie_Tableland,409.93,2025-06-17T23:41:19Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Pryor_Bighorn_Foothills.gpkg,file, 309.85M,rw-r--r--,2025-06-18T17:45:09Z,cjtinant,staff,16777231,1,0,221033766,4096,0,1073741920,0,2025-07-13T01:07:42Z,2025-07-13T01:10:36Z,2025-06-18T17:45:07Z,gpkg,Pryor_Bighorn_Foothills.gpkg,Pryor_Bighorn_Foothills,nhdphr_catchments/Pryor_Bighorn_Foothills.gpkg,nhdphr_catchments,nhdphr_catchments/Pryor_Bighorn_Foothills,324.9,2025-06-18T17:45:09Z,FALSE
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/nhdphr_catchments/Purgatoire_Hills_and_Canyons.gpkg,file, 133.32M,rw-r--r--,2025-06-18T05:42:05Z,cjtinant,staff,16777231,1,0,220542794,4096,0,1073741920,0,2025-07-13T01:07:40Z,2025-07-13T01:10:36Z,2025-06-18T05:42:04Z,gpkg,Purgatoire_Hills_and_Canyons.gpkg,Purgatoire_Hills_and_Canyons,nhdphr_catchments/Purgatoire_Hills_and_Canyons.gpkg,nhdphr_catchments,nhdphr_catchments/Purgatoire_Hills_and_Canyons,139.79,2025-06-18T05:42:05Z,FALSE
